GEOID,tract_name,county_name,year,total_population,urban_class
24003701301,"The tract encompassing the communities of Kings Retreat, Birdsville, Riverwood, Avila, Meadowoods of Davidsonville, Patuxent Manor, Hardesty Estates, Parvilla, Royale Glen, Velmeade, Dixon Estates, Eickelberry Woods, Davidsonville, and Ashley",Anne Arundel County,2022,4417,Mixed
24003701301,"The tract encompassing the communities of Kings Retreat, Birdsville, Riverwood, Avila, Meadowoods of Davidsonville, Patuxent Manor, Hardesty Estates, Parvilla, Royale Glen, Velmeade, Dixon Estates, Eickelberry Woods, Davidsonville, and Ashley",Anne Arundel County,2023,4229,Mixed
24003701302,"The tract encompassing the communities of King Manor, Merrywood, Lothian Woods, Cheston, Davidsonville Woods, Hunt Valley Estates, Mount Zion, Merrywood Manor, The Sands, Trails End Trailer Park, Davidsonville Gardens, Hawthorne Woods, Hunt Chapel, Chinquapin Crest, Friends Choice, Foxhall Estates, Lothian Estates, Maryland Manor Trailer Park, Harwood, Dodon, Rustic Knolls, and Baynard",Anne Arundel County,2014,3133.95789473684,Rural
24003701302,"The tract encompassing the communities of King Manor, Merrywood, Lothian Woods, Cheston, Davidsonville Woods, Hunt Valley Estates, Mount Zion, Merrywood Manor, The Sands, Trails End Trailer Park, Davidsonville Gardens, Hawthorne Woods, Hunt Chapel, Chinquapin Crest, Friends Choice, Foxhall Estates, Lothian Estates, Maryland Manor Trailer Park, Harwood, Dodon, Rustic Knolls, and Baynard",Anne Arundel County,2015,3100.7052631579,Rural
24003701302,"The tract encompassing the communities of King Manor, Merrywood, Lothian Woods, Cheston, Davidsonville Woods, Hunt Valley Estates, Mount Zion, Merrywood Manor, The Sands, Trails End Trailer Park, Davidsonville Gardens, Hawthorne Woods, Hunt Chapel, Chinquapin Crest, Friends Choice, Foxhall Estates, Lothian Estates, Maryland Manor Trailer Park, Harwood, Dodon, Rustic Knolls, and Baynard",Anne Arundel County,2016,3215.65263157895,Rural
24003701302,"The tract encompassing the communities of King Manor, Merrywood, Lothian Woods, Cheston, Davidsonville Woods, Hunt Valley Estates, Mount Zion, Merrywood Manor, The Sands, Trails End Trailer Park, Davidsonville Gardens, Hawthorne Woods, Hunt Chapel, Chinquapin Crest, Friends Choice, Foxhall Estates, Lothian Estates, Maryland Manor Trailer Park, Harwood, Dodon, Rustic Knolls, and Baynard",Anne Arundel County,2017,3198,Rural
24003701302,"The tract encompassing the communities of King Manor, Merrywood, Lothian Woods, Cheston, Davidsonville Woods, Hunt Valley Estates, Mount Zion, Merrywood Manor, The Sands, Trails End Trailer Park, Davidsonville Gardens, Hawthorne Woods, Hunt Chapel, Chinquapin Crest, Friends Choice, Foxhall Estates, Lothian Estates, Maryland Manor Trailer Park, Harwood, Dodon, Rustic Knolls, and Baynard",Anne Arundel County,2018,3303.5052631579,Rural
24003701302,"The tract encompassing the communities of King Manor, Merrywood, Lothian Woods, Cheston, Davidsonville Woods, Hunt Valley Estates, Mount Zion, Merrywood Manor, The Sands, Trails End Trailer Park, Davidsonville Gardens, Hawthorne Woods, Hunt Chapel, Chinquapin Crest, Friends Choice, Foxhall Estates, Lothian Estates, Maryland Manor Trailer Park, Harwood, Dodon, Rustic Knolls, and Baynard",Anne Arundel County,2019,3292.01052631579,Rural
24003701302,"The tract encompassing the communities of King Manor, Merrywood, Lothian Woods, Cheston, Davidsonville Woods, Hunt Valley Estates, Mount Zion, Merrywood Manor, The Sands, Trails End Trailer Park, Davidsonville Gardens, Hawthorne Woods, Hunt Chapel, Chinquapin Crest, Friends Choice, Foxhall Estates, Lothian Estates, Maryland Manor Trailer Park, Harwood, Dodon, Rustic Knolls, and Baynard",Anne Arundel County,2020,3646,Rural
24003701302,"The tract encompassing the communities of King Manor, Merrywood, Lothian Woods, Cheston, Davidsonville Woods, Hunt Valley Estates, Mount Zion, Merrywood Manor, The Sands, Trails End Trailer Park, Davidsonville Gardens, Hawthorne Woods, Hunt Chapel, Chinquapin Crest, Friends Choice, Foxhall Estates, Lothian Estates, Maryland Manor Trailer Park, Harwood, Dodon, Rustic Knolls, and Baynard",Anne Arundel County,2021,3665,Rural
24003701302,"The tract encompassing the communities of King Manor, Merrywood, Lothian Woods, Cheston, Davidsonville Woods, Hunt Valley Estates, Mount Zion, Merrywood Manor, The Sands, Trails End Trailer Park, Davidsonville Gardens, Hawthorne Woods, Hunt Chapel, Chinquapin Crest, Friends Choice, Foxhall Estates, Lothian Estates, Maryland Manor Trailer Park, Harwood, Dodon, Rustic Knolls, and Baynard",Anne Arundel County,2022,3933,Rural
24003701302,"The tract encompassing the communities of King Manor, Merrywood, Lothian Woods, Cheston, Davidsonville Woods, Hunt Valley Estates, Mount Zion, Merrywood Manor, The Sands, Trails End Trailer Park, Davidsonville Gardens, Hawthorne Woods, Hunt Chapel, Chinquapin Crest, Friends Choice, Foxhall Estates, Lothian Estates, Maryland Manor Trailer Park, Harwood, Dodon, Rustic Knolls, and Baynard",Anne Arundel County,2023,3985,Rural
24003701400,The village-center of Galesville,Anne Arundel County,2014,3590.00628645013,Mixed
24003701400,The village-center of Galesville,Anne Arundel County,2015,3375.00637586712,Mixed
24003701400,The village-center of Galesville,Anne Arundel County,2016,3444.00638131937,Mixed
24003701400,The village-center of Galesville,Anne Arundel County,2017,3515.00653834432,Mixed
24003701400,The village-center of Galesville,Anne Arundel County,2018,3627.0064162138,Mixed
24003701400,The village-center of Galesville,Anne Arundel County,2019,3753.00679132896,Mixed
24003701400,The village-center of Galesville,Anne Arundel County,2020,3889,Mixed
24003701400,The village-center of Galesville,Anne Arundel County,2021,3736,Mixed
24003701400,The village-center of Galesville,Anne Arundel County,2022,3837,Mixed
24003701400,The village-center of Galesville,Anne Arundel County,2023,3603,Mixed
24003702100,"The tract encompassing the village-centers of Arden on the Severn, Crownsville, and Herald Harbor",Anne Arundel County,2014,6933.42857142857,Mixed
24003702100,"The tract encompassing the village-centers of Arden on the Severn, Crownsville, and Herald Harbor",Anne Arundel County,2015,7364,Mixed
24003702100,"The tract encompassing the village-centers of Arden on the Severn, Crownsville, and Herald Harbor",Anne Arundel County,2016,7648.2380952381,Mixed
24003702100,"The tract encompassing the village-centers of Arden on the Severn, Crownsville, and Herald Harbor",Anne Arundel County,2017,7481,Mixed
24003702100,"The tract encompassing the village-centers of Arden on the Severn, Crownsville, and Herald Harbor",Anne Arundel County,2018,7128.14285714286,Mixed
24003702100,"The tract encompassing the village-centers of Arden on the Severn, Crownsville, and Herald Harbor",Anne Arundel County,2019,6880.71428571429,Mixed
24003702100,"The tract encompassing the village-centers of Arden on the Severn, Crownsville, and Herald Harbor",Anne Arundel County,2020,6260,Mixed
24003702100,"The tract encompassing the village-centers of Arden on the Severn, Crownsville, and Herald Harbor",Anne Arundel County,2021,6193,Mixed
24003702100,"The tract encompassing the village-centers of Arden on the Severn, Crownsville, and Herald Harbor",Anne Arundel County,2022,6382,Mixed
24003702100,"The tract encompassing the village-centers of Arden on the Severn, Crownsville, and Herald Harbor",Anne Arundel County,2023,6572,Mixed
24003702204,"The tract encompassing the neighborhoods of Stonegate Village, The Greens of Crofton, Crofton Woods, and Crofton South",Anne Arundel County,2014,4182.64634722461,Mixed
24003702204,"The tract encompassing the neighborhoods of Stonegate Village, The Greens of Crofton, Crofton Woods, and Crofton South",Anne Arundel County,2015,4317.63493361604,Mixed
24003702204,"The tract encompassing the neighborhoods of Stonegate Village, The Greens of Crofton, Crofton Woods, and Crofton South",Anne Arundel County,2016,4216.64347268616,Mixed
24003702204,"The tract encompassing the neighborhoods of Stonegate Village, The Greens of Crofton, Crofton Woods, and Crofton South",Anne Arundel County,2017,4235.64186632643,Mixed
24003702204,"The tract encompassing the neighborhoods of Stonegate Village, The Greens of Crofton, Crofton Woods, and Crofton South",Anne Arundel County,2018,4288.63738542825,Mixed
24003702204,"The tract encompassing the neighborhoods of Stonegate Village, The Greens of Crofton, Crofton Woods, and Crofton South",Anne Arundel County,2019,4351.63205907758,Mixed
24003702204,"The tract encompassing the neighborhoods of Stonegate Village, The Greens of Crofton, Crofton Woods, and Crofton South",Anne Arundel County,2020,4500,Mixed
24003702204,"The tract encompassing the neighborhoods of Stonegate Village, The Greens of Crofton, Crofton Woods, and Crofton South",Anne Arundel County,2021,4778,Mixed
24003702204,"The tract encompassing the neighborhoods of Stonegate Village, The Greens of Crofton, Crofton Woods, and Crofton South",Anne Arundel County,2022,4686,Mixed
24003702204,"The tract encompassing the neighborhoods of Stonegate Village, The Greens of Crofton, Crofton Woods, and Crofton South",Anne Arundel County,2023,4796,Mixed
24003702205,The town-center of Crofton,Anne Arundel County,2014,5472,Urban
24003702205,The town-center of Crofton,Anne Arundel County,2015,5485,Urban
24003702205,The town-center of Crofton,Anne Arundel County,2016,5584,Urban
24003702205,The town-center of Crofton,Anne Arundel County,2017,5746,Urban
24003702205,The town-center of Crofton,Anne Arundel County,2018,5586,Urban
24003702205,The town-center of Crofton,Anne Arundel County,2019,5522,Urban
24003702205,The town-center of Crofton,Anne Arundel County,2020,5284,Urban
24003702205,The town-center of Crofton,Anne Arundel County,2021,5161,Urban
24003702205,The town-center of Crofton,Anne Arundel County,2022,5292,Urban
24003702205,The town-center of Crofton,Anne Arundel County,2023,5659,Urban
24003702206,"The tract encompassing the neighborhoods of Blue Ridge at Crofton Meadows, Crofton Commons, and Crofton Highlands",Anne Arundel County,2014,6553,Urban
24003702206,"The tract encompassing the neighborhoods of Blue Ridge at Crofton Meadows, Crofton Commons, and Crofton Highlands",Anne Arundel County,2015,6414,Urban
24003702206,"The tract encompassing the neighborhoods of Blue Ridge at Crofton Meadows, Crofton Commons, and Crofton Highlands",Anne Arundel County,2016,6503,Urban
24003702206,"The tract encompassing the neighborhoods of Blue Ridge at Crofton Meadows, Crofton Commons, and Crofton Highlands",Anne Arundel County,2017,6694,Urban
24003702206,"The tract encompassing the neighborhoods of Blue Ridge at Crofton Meadows, Crofton Commons, and Crofton Highlands",Anne Arundel County,2018,7071,Urban
24003702206,"The tract encompassing the neighborhoods of Blue Ridge at Crofton Meadows, Crofton Commons, and Crofton Highlands",Anne Arundel County,2019,7300,Urban
24003702206,"The tract encompassing the neighborhoods of Blue Ridge at Crofton Meadows, Crofton Commons, and Crofton Highlands",Anne Arundel County,2020,7236,Urban
24003702206,"The tract encompassing the neighborhoods of Blue Ridge at Crofton Meadows, Crofton Commons, and Crofton Highlands",Anne Arundel County,2021,7338,Urban
24003702206,"The tract encompassing the neighborhoods of Blue Ridge at Crofton Meadows, Crofton Commons, and Crofton Highlands",Anne Arundel County,2022,7105,Urban
24003702206,"The tract encompassing the neighborhoods of Blue Ridge at Crofton Meadows, Crofton Commons, and Crofton Highlands",Anne Arundel County,2023,6892,Urban
24003702208,"The tract encompassing the neighborhoods of Walden, Crofton Mews, and Crofton Village",Anne Arundel County,2014,7542.47619047619,Urban
24003702208,"The tract encompassing the neighborhoods of Walden, Crofton Mews, and Crofton Village",Anne Arundel County,2015,7393.19047619047,Urban
24003702208,"The tract encompassing the neighborhoods of Walden, Crofton Mews, and Crofton Village",Anne Arundel County,2016,7079,Urban
24003702208,"The tract encompassing the neighborhoods of Walden, Crofton Mews, and Crofton Village",Anne Arundel County,2017,7351.71428571428,Urban
24003702208,"The tract encompassing the neighborhoods of Walden, Crofton Mews, and Crofton Village",Anne Arundel County,2018,7255.85714285714,Urban
24003702208,"The tract encompassing the neighborhoods of Walden, Crofton Mews, and Crofton Village",Anne Arundel County,2019,7768.66666666667,Urban
24003702208,"The tract encompassing the neighborhoods of Walden, Crofton Mews, and Crofton Village",Anne Arundel County,2020,8399,Urban
24003702208,"The tract encompassing the neighborhoods of Walden, Crofton Mews, and Crofton Village",Anne Arundel County,2021,8529,Urban
24003702208,"The tract encompassing the neighborhoods of Walden, Crofton Mews, and Crofton Village",Anne Arundel County,2022,8473,Urban
24003702208,"The tract encompassing the neighborhoods of Walden, Crofton Mews, and Crofton Village",Anne Arundel County,2023,8536,Urban
24003702209,"The tract encompassing the neighborhoods of Amberfield, Charing Cross, Conaways, and Chapman Farms",Anne Arundel County,2014,4389.52380952381,Urban
24003702209,"The tract encompassing the neighborhoods of Amberfield, Charing Cross, Conaways, and Chapman Farms",Anne Arundel County,2015,4323.80952380952,Urban
24003702209,"The tract encompassing the neighborhoods of Amberfield, Charing Cross, Conaways, and Chapman Farms",Anne Arundel County,2016,4280,Urban
